order_id	customers	city	state	order_date	total_units	revenue	product_name	category_name	store_name	sales_rep	brand_name
671	Elvia Cardenas	Massapequa	NY	25/01/2017	1	999.99	Surly Ice Cream Truck Frameset - 2017	Mountain Bikes	Baldwin Bikes	Venita Daniel	Surly
671	Elvia Cardenas	Massapequa	NY	25/01/2017	1	2699.99	Trek Domane S 6 - 2017	Road Bikes	Baldwin Bikes	Venita Daniel	Trek
671	Elvia Cardenas	Massapequa	NY	25/01/2017	1	2899.99	Trek Fuel EX 8 29 - 2016	Mountain Bikes	Baldwin Bikes	Venita Daniel	Trek
672	Delmar Wise	Lockport	NY	26/01/2017	2	699.98	Electra Moto 3i (20-inch) - Boy's - 2017	Children Bicycles	Baldwin Bikes	Marcelene Boyer	Electra
672	Delmar Wise	Lockport	NY	26/01/2017	2	2999.98	Trek Emonda S 4 - 2017	Road Bikes	Baldwin Bikes	Marcelene Boyer	Trek
672	Delmar Wise	Lockport	NY	26/01/2017	2	12999.98	Trek Silque SLR 8 Women's - 2017	Road Bikes	Baldwin Bikes	Marcelene Boyer	Trek
673	Bobbie Foster	Desoto	TX	26/01/2017	1	269.99	Electra Cruiser 1 (24-Inch) - 2016	Cruisers Bicycles	Rowlett Bikes	Layla Terrell	Electra
673	Bobbie Foster	Desoto	TX	26/01/2017	1	549.99	Haro Flightline Two 26 Plus - 2017	Mountain Bikes	Rowlett Bikes	Layla Terrell	Haro
673	Bobbie Foster	Desoto	TX	26/01/2017	1	1320.99	Heller Shagamaw Frame - 2016	Mountain Bikes	Rowlett Bikes	Layla Terrell	Heller
673	Bobbie Foster	Desoto	TX	26/01/2017	1	250.99	Sun Bicycles Revolutions 24 - 2017	Cruisers Bicycles	Rowlett Bikes	Layla Terrell	Sun Bicycles
674	Doreatha Ford	Huntington	NY	27/01/2017	2	1199.98	Electra Townie Original 7D EQ - 2016	Comfort Bicycles	Baldwin Bikes	Marcelene Boyer	Electra
675	Boyce Burks	Sunnyside	NY	28/01/2017	1	429	Pure Cycles Vine 8-Speed - 2016	Cruisers Bicycles	Baldwin Bikes	Venita Daniel	Pure Cycles
675	Boyce Burks	Sunnyside	NY	28/01/2017	1	449	Pure Cycles William 3-Speed - 2016	Cruisers Bicycles	Baldwin Bikes	Venita Daniel	Pure Cycles
675	Boyce Burks	Sunnyside	NY	28/01/2017	1	469.99	Trek Farley Alloy Frameset - 2017	Mountain Bikes	Baldwin Bikes	Venita Daniel	Trek
675	Boyce Burks	Sunnyside	NY	28/01/2017	2	419.98	Trek Precaliber 16 Boys - 2017	Children Bicycles	Baldwin Bikes	Venita Daniel	Trek
676	Petronila Gallegos	Howard Beach	NY	28/01/2017	1	659.99	Electra Amsterdam Original 3i - 2015/2017	Cruisers Bicycles	Baldwin Bikes	Venita Daniel	Electra
676	Petronila Gallegos	Howard Beach	NY	28/01/2017	1	549.99	Electra Townie Original 21D - 2016	Comfort Bicycles	Baldwin Bikes	Venita Daniel	Electra
676	Petronila Gallegos	Howard Beach	NY	28/01/2017	2	963.98	Sun Bicycles Streamway - 2017	Comfort Bicycles	Baldwin Bikes	Venita Daniel	Sun Bicycles
676	Petronila Gallegos	Howard Beach	NY	28/01/2017	1	999.99	Trek X-Caliber 8 - 2017	Mountain Bikes	Baldwin Bikes	Venita Daniel	Trek
677	Elnora Simpson	Bellmore	NY	28/01/2017	1	599.99	Electra Cruiser Lux Fat Tire 1 Ladies - 2017	Cruisers Bicycles	Baldwin Bikes	Venita Daniel	Electra
677	Elnora Simpson	Bellmore	NY	28/01/2017	2	1067.98	Sun Bicycles Streamway 7 - 2017	Comfort Bicycles	Baldwin Bikes	Venita Daniel	Sun Bicycles
677	Elnora Simpson	Bellmore	NY	28/01/2017	2	6399.98	Trek Domane SL Disc Frameset - 2017	Road Bikes	Baldwin Bikes	Venita Daniel	Trek
677	Elnora Simpson	Bellmore	NY	28/01/2017	2	699.98	Trek Precaliber 24 (21-Speed) - Girls - 2017	Children Bicycles	Baldwin Bikes	Venita Daniel	Trek
677	Elnora Simpson	Bellmore	NY	28/01/2017	2	7999.98	Trek Slash 8 27.5 - 2016	Mountain Bikes	Baldwin Bikes	Venita Daniel	Trek
678	Ivonne Yang	El Paso	TX	28/01/2017	2	759.98	Haro Flightline One ST - 2017	Mountain Bikes	Rowlett Bikes	Layla Terrell	Haro
678	Ivonne Yang	El Paso	TX	28/01/2017	2	1751.98	Surly Steamroller - 2017	Road Bikes	Rowlett Bikes	Layla Terrell	Surly
679	Zina Bonner	San Lorenzo	CA	29/01/2017	2	1059.98	Electra Moto 1 - 2016	Cruisers Bicycles	Santa Cruz Bikes	Genna Serrano	Electra
679	Zina Bonner	San Lorenzo	CA	29/01/2017	2	299.98	Trek Boy's Kickster - 2015/2017	Children Bicycles	Santa Cruz Bikes	Genna Serrano	Trek
680	Delila Hamilton	Palos Verdes Peninsula	CA	29/01/2017	2	2199.98	Electra Amsterdam Fashion 7i Ladies' - 2017	Cruisers Bicycles	Santa Cruz Bikes	Genna Serrano	Electra
680	Delila Hamilton	Palos Verdes Peninsula	CA	29/01/2017	1	5999.99	Trek Silque SLR 7 Women's - 2017	Road Bikes	Santa Cruz Bikes	Genna Serrano	Trek
680	Delila Hamilton	Palos Verdes Peninsula	CA	29/01/2017	1	3999.99	Trek Slash 8 27.5 - 2016	Mountain Bikes	Santa Cruz Bikes	Genna Serrano	Trek
681	Lidia Ashley	Baldwinsville	NY	29/01/2017	1	659.99	Electra Amsterdam Original 3i Ladies' - 2017	Cruisers Bicycles	Baldwin Bikes	Venita Daniel	Electra
681	Lidia Ashley	Baldwinsville	NY	29/01/2017	2	939.98	Surly Ice Cream Truck Frameset - 2016	Mountain Bikes	Baldwin Bikes	Venita Daniel	Surly
681	Lidia Ashley	Baldwinsville	NY	29/01/2017	1	999.99	Surly Ice Cream Truck Frameset - 2017	Mountain Bikes	Baldwin Bikes	Venita Daniel	Surly
681	Lidia Ashley	Baldwinsville	NY	29/01/2017	1	3499.99	Trek Boone Race Shop Limited - 2017	Cyclocross Bicycles	Baldwin Bikes	Venita Daniel	Trek
681	Lidia Ashley	Baldwinsville	NY	29/01/2017	1	4999.99	Trek Powerfly 8 FS Plus - 2017	Electric Bikes	Baldwin Bikes	Venita Daniel	Trek
682	Toshia Cardenas	Amsterdam	NY	29/01/2017	1	299.99	Electra Sugar Skulls 1 (20-inch) - Girl's - 2017	Children Bicycles	Baldwin Bikes	Marcelene Boyer	Electra
682	Toshia Cardenas	Amsterdam	NY	29/01/2017	2	3119.98	Sun Bicycles ElectroLite - 2017	Electric Bikes	Baldwin Bikes	Marcelene Boyer	Sun Bicycles
682	Toshia Cardenas	Amsterdam	NY	29/01/2017	1	1499.99	Trek Stache 5 - 2017	Mountain Bikes	Baldwin Bikes	Marcelene Boyer	Trek
683	Laci Castro	Saint Albans	NY	29/01/2017	2	1499.98	Ritchey Timberwolf Frameset - 2016	Mountain Bikes	Baldwin Bikes	Marcelene Boyer	Ritchey
684	Quyen Houston	Central Islip	NY	31/01/2017	1	469.99	Surly Wednesday Frameset - 2017	Mountain Bikes	Baldwin Bikes	Marcelene Boyer	Surly
684	Quyen Houston	Central Islip	NY	31/01/2017	1	5499.99	Trek Domane SLR 6 Disc - 2017	Road Bikes	Baldwin Bikes	Marcelene Boyer	Trek
685	Ayanna Cherry	Smithtown	NY	31/01/2017	2	979.98	Electra Straight 8 3i (20-inch) - Boy's - 2017	Children Bicycles	Baldwin Bikes	Venita Daniel	Electra
685	Ayanna Cherry	Smithtown	NY	31/01/2017	1	416.99	Sun Bicycles Cruz 7 - 2017	Comfort Bicycles	Baldwin Bikes	Venita Daniel	Sun Bicycles
685	Ayanna Cherry	Smithtown	NY	31/01/2017	1	2599.99	Trek Domane S 5 Disc - 2017	Road Bikes	Baldwin Bikes	Venita Daniel	Trek
685	Ayanna Cherry	Smithtown	NY	31/01/2017	2	10999.98	Trek Domane SLR 6 Disc - 2017	Road Bikes	Baldwin Bikes	Venita Daniel	Trek
685	Ayanna Cherry	Smithtown	NY	31/01/2017	2	2999.98	Trek Emonda S 4 - 2017	Road Bikes	Baldwin Bikes	Venita Daniel	Trek
686	Alesia Horne	Selden	NY	01/02/2017	1	599.99	Electra Townie Original 7D EQ - 2016	Cruisers Bicycles	Baldwin Bikes	Venita Daniel	Electra
686	Alesia Horne	Selden	NY	01/02/2017	2	898	Pure Cycles William 3-Speed - 2016	Cruisers Bicycles	Baldwin Bikes	Venita Daniel	Pure Cycles
686	Alesia Horne	Selden	NY	01/02/2017	1	481.99	Sun Bicycles Streamway - 2017	Comfort Bicycles	Baldwin Bikes	Venita Daniel	Sun Bicycles
686	Alesia Horne	Selden	NY	01/02/2017	1	999.99	Surly Ice Cream Truck Frameset - 2017	Mountain Bikes	Baldwin Bikes	Venita Daniel	Surly
686	Alesia Horne	Selden	NY	01/02/2017	2	379.98	Trek Precaliber 12 Girls - 2017	Children Bicycles	Baldwin Bikes	Venita Daniel	Trek
687	Selene Austin	Duarte	CA	02/02/2017	1	299.99	"Electra Girl's Hawaii 1 16"" - 2017"	Children Bicycles	Santa Cruz Bikes	Genna Serrano	Electra
687	Selene Austin	Duarte	CA	02/02/2017	2	2641.98	Heller Shagamaw Frame - 2016	Mountain Bikes	Santa Cruz Bikes	Genna Serrano	Heller
687	Selene Austin	Duarte	CA	02/02/2017	1	149.99	Trek Boy's Kickster - 2015/2017	Children Bicycles	Santa Cruz Bikes	Genna Serrano	Trek
687	Selene Austin	Duarte	CA	02/02/2017	2	2999.98	Trek Emonda S 4 - 2017	Road Bikes	Santa Cruz Bikes	Genna Serrano	Trek
688	Jesica Fields	Commack	NY	02/02/2017	1	189.99	Trek Precaliber 12 Girls - 2017	Children Bicycles	Baldwin Bikes	Venita Daniel	Trek
688	Jesica Fields	Commack	NY	02/02/2017	1	1799.99	Trek Remedy 29 Carbon Frameset - 2016	Mountain Bikes	Baldwin Bikes	Venita Daniel	Trek
689	Willian Hardin	Oswego	NY	02/02/2017	2	939.98	Surly Wednesday Frameset - 2017	Mountain Bikes	Baldwin Bikes	Venita Daniel	Surly
690	Collen Dennis	San Pablo	CA	03/02/2017	1	329.99	Haro Downtown 16 - 2017	Children Bicycles	Santa Cruz Bikes	Mireya Copeland	Haro
690	Collen Dennis	San Pablo	CA	03/02/2017	2	833.98	Sun Bicycles Cruz 7 - Women's - 2017	Comfort Bicycles	Santa Cruz Bikes	Mireya Copeland	Sun Bicycles
690	Collen Dennis	San Pablo	CA	03/02/2017	1	109.99	Sun Bicycles Lil Kitt'n - 2017	Children Bicycles	Santa Cruz Bikes	Mireya Copeland	Sun Bicycles
690	Collen Dennis	San Pablo	CA	03/02/2017	2	3361.98	Surly Straggler 650b - 2016	Cyclocross Bicycles	Santa Cruz Bikes	Mireya Copeland	Surly
691	Carson Macias	New Rochelle	NY	04/02/2017	2	599.98	Electra Girl's Hawaii 1 (20-inch) - 2015/2016	Children Bicycles	Baldwin Bikes	Venita Daniel	Electra
691	Carson Macias	New Rochelle	NY	04/02/2017	1	599.99	Electra Townie Original 7D EQ - Women's - 2016	Cruisers Bicycles	Baldwin Bikes	Venita Daniel	Electra
691	Carson Macias	New Rochelle	NY	04/02/2017	2	2641.98	Heller Shagamaw Frame - 2016	Mountain Bikes	Baldwin Bikes	Venita Daniel	Heller
691	Carson Macias	New Rochelle	NY	04/02/2017	2	5399.98	Trek Domane S 6 - 2017	Road Bikes	Baldwin Bikes	Venita Daniel	Trek
692	Kasha Todd	Campbell	CA	05/02/2017	1	599.99	Electra Cruiser Lux Fat Tire 1 Ladies - 2017	Cruisers Bicycles	Santa Cruz Bikes	Genna Serrano	Electra
692	Kasha Todd	Campbell	CA	05/02/2017	2	1059.98	Electra Moto 1 - 2016	Cruisers Bicycles	Santa Cruz Bikes	Genna Serrano	Electra
692	Kasha Todd	Campbell	CA	05/02/2017	1	2599.99	Trek Domane S 5 Disc - 2017	Road Bikes	Santa Cruz Bikes	Genna Serrano	Trek
692	Kasha Todd	Campbell	CA	05/02/2017	2	10999.98	Trek Domane SLR 6 Disc - 2017	Road Bikes	Santa Cruz Bikes	Genna Serrano	Trek
693	Lise Hebert	Vista	CA	05/02/2017	1	269.99	Electra Cruiser 1 (24-Inch) - 2016	Cruisers Bicycles	Santa Cruz Bikes	Genna Serrano	Electra
693	Lise Hebert	Vista	CA	05/02/2017	2	2641.98	Heller Shagamaw Frame - 2016	Mountain Bikes	Santa Cruz Bikes	Genna Serrano	Heller
693	Lise Hebert	Vista	CA	05/02/2017	2	963.98	Sun Bicycles Streamway - 2017	Comfort Bicycles	Santa Cruz Bikes	Genna Serrano	Sun Bicycles
693	Lise Hebert	Vista	CA	05/02/2017	1	1632.99	Surly Wednesday - 2017	Mountain Bikes	Santa Cruz Bikes	Genna Serrano	Surly
694	Damien Dorsey	Central Islip	NY	05/02/2017	2	1739.98	Haro SR 1.2 - 2017	Mountain Bikes	Baldwin Bikes	Venita Daniel	Haro
694	Damien Dorsey	Central Islip	NY	05/02/2017	2	1103.98	Sun Bicycles Streamway 3 - 2017	Comfort Bicycles	Baldwin Bikes	Venita Daniel	Sun Bicycles
694	Damien Dorsey	Central Islip	NY	05/02/2017	2	5399.98	Trek Domane S 6 - 2017	Road Bikes	Baldwin Bikes	Venita Daniel	Trek
694	Damien Dorsey	Central Islip	NY	05/02/2017	1	1499.99	Trek Emonda S 4 - 2017	Road Bikes	Baldwin Bikes	Venita Daniel	Trek
694	Damien Dorsey	Central Islip	NY	05/02/2017	1	1499.99	Trek Stache 5 - 2017	Mountain Bikes	Baldwin Bikes	Venita Daniel	Trek
695	Sarah Kirkland	Wappingers Falls	NY	05/02/2017	2	1319.98	Electra Amsterdam Original 3i Ladies' - 2017	Cruisers Bicycles	Baldwin Bikes	Venita Daniel	Electra
695	Sarah Kirkland	Wappingers Falls	NY	05/02/2017	2	3999.98	Trek Emonda S 5 - 2017	Road Bikes	Baldwin Bikes	Venita Daniel	Trek
696	Chauncey Donaldson	Franklin Square	NY	05/02/2017	1	869.99	Haro SR 1.2 - 2017	Mountain Bikes	Baldwin Bikes	Venita Daniel	Haro
696	Chauncey Donaldson	Franklin Square	NY	05/02/2017	2	379.98	Trek Precaliber 12 Girls - 2017	Children Bicycles	Baldwin Bikes	Venita Daniel	Trek
696	Chauncey Donaldson	Franklin Square	NY	05/02/2017	1	3999.99	Trek Slash 8 27.5 - 2016	Mountain Bikes	Baldwin Bikes	Venita Daniel	Trek
697	Alejandro Norman	Upland	CA	06/02/2017	2	2641.98	Heller Shagamaw Frame - 2016	Mountain Bikes	Santa Cruz Bikes	Mireya Copeland	Heller
698	Jasmin Young	Helotes	TX	06/02/2017	1	349.99	Electra Moto 3i (20-inch) - Boy's - 2017	Children Bicycles	Rowlett Bikes	Kali Vargas	Electra
698	Jasmin Young	Helotes	TX	06/02/2017	1	549.99	Electra Townie Original 21D - 2016	Cruisers Bicycles	Rowlett Bikes	Kali Vargas	Electra
698	Jasmin Young	Helotes	TX	06/02/2017	2	9999.98	Trek Fuel EX 9.8 29 - 2017	Mountain Bikes	Rowlett Bikes	Kali Vargas	Trek
699	Ciera Koch	Euless	TX	06/02/2017	2	1319.98	Electra Amsterdam Original 3i Ladies' - 2017	Cruisers Bicycles	Rowlett Bikes	Layla Terrell	Electra
699	Ciera Koch	Euless	TX	06/02/2017	2	1099.98	Electra Townie Original 21D - 2016	Comfort Bicycles	Rowlett Bikes	Layla Terrell	Electra
699	Ciera Koch	Euless	TX	06/02/2017	2	899.98	Sun Bicycles Cruz 3 - 2017	Comfort Bicycles	Rowlett Bikes	Layla Terrell	Sun Bicycles
699	Ciera Koch	Euless	TX	06/02/2017	1	1632.99	Surly Wednesday - 2017	Mountain Bikes	Rowlett Bikes	Layla Terrell	Surly
699	Ciera Koch	Euless	TX	06/02/2017	1	1499.99	Trek Emonda S 4 - 2017	Road Bikes	Rowlett Bikes	Layla Terrell	Trek
700	Daryl Spence	Uniondale	NY	07/02/2017	1	3499.99	Trek Boone Race Shop Limited - 2017	Cyclocross Bicycles	Baldwin Bikes	Marcelene Boyer	Trek
700	Daryl Spence	Uniondale	NY	07/02/2017	2	7999.98	Trek Slash 8 27.5 - 2016	Mountain Bikes	Baldwin Bikes	Marcelene Boyer	Trek
701	Stephanie Browning	Rowlett	TX	07/02/2017	1	109.99	Sun Bicycles Lil Kitt'n - 2017	Children Bicycles	Rowlett Bikes	Layla Terrell	Sun Bicycles
702	Dorothea Miranda	Upland	CA	08/02/2017	2	999.98	Electra Townie Original 7D - 2015/2016	Comfort Bicycles	Santa Cruz Bikes	Genna Serrano	Electra
702	Dorothea Miranda	Upland	CA	08/02/2017	1	481.99	Sun Bicycles Streamway - 2017	Comfort Bicycles	Santa Cruz Bikes	Genna Serrano	Sun Bicycles
702	Dorothea Miranda	Upland	CA	08/02/2017	2	1999.98	Surly Wednesday Frameset - 2016	Mountain Bikes	Santa Cruz Bikes	Genna Serrano	Surly
703	Zoraida Patton	Huntington Station	NY	08/02/2017	2	1739.98	Haro SR 1.2 - 2017	Mountain Bikes	Baldwin Bikes	Venita Daniel	Haro
703	Zoraida Patton	Huntington Station	NY	08/02/2017	1	619.99	Sun Bicycles Biscayne Tandem 7 - 2017	Cruisers Bicycles	Baldwin Bikes	Venita Daniel	Sun Bicycles
703	Zoraida Patton	Huntington Station	NY	08/02/2017	2	501.98	Sun Bicycles Revolutions 24 - 2017	Cruisers Bicycles	Baldwin Bikes	Venita Daniel	Sun Bicycles
703	Zoraida Patton	Huntington Station	NY	08/02/2017	2	5799.98	Trek Fuel EX 8 29 - 2016	Mountain Bikes	Baldwin Bikes	Venita Daniel	Trek
704	Dottie Roberts	Port Washington	NY	08/02/2017	2	979.98	Electra Townie 3i EQ (20-inch) - Boys' - 2017	Children Bicycles	Baldwin Bikes	Marcelene Boyer	Electra
704	Dottie Roberts	Port Washington	NY	08/02/2017	2	3098	Surly Straggler - 2016	Cyclocross Bicycles	Baldwin Bikes	Marcelene Boyer	Surly
704	Dottie Roberts	Port Washington	NY	08/02/2017	1	3499.99	Trek Boone 7 - 2017	Cyclocross Bicycles	Baldwin Bikes	Marcelene Boyer	Trek
705	Ileana Holt	Patchogue	NY	08/02/2017	1	4999.99	Trek Powerfly 8 FS Plus - 2017	Electric Bikes	Baldwin Bikes	Venita Daniel	Trek
706	Roy Chan	Pomona	CA	09/02/2017	2	599.98	Electra Girl's Hawaii 1 (20-inch) - 2015/2016	Children Bicycles	Santa Cruz Bikes	Mireya Copeland	Electra
706	Roy Chan	Pomona	CA	09/02/2017	1	1559.99	Sun Bicycles ElectroLite - 2017	Electric Bikes	Santa Cruz Bikes	Mireya Copeland	Sun Bicycles
706	Roy Chan	Pomona	CA	09/02/2017	1	999.99	Surly Big Dummy Frameset - 2017	Mountain Bikes	Santa Cruz Bikes	Mireya Copeland	Surly
707	Ashanti Parks	Baldwin	NY	09/02/2017	1	489.99	Electra Townie 3i EQ (20-inch) - Boys' - 2017	Children Bicycles	Baldwin Bikes	Venita Daniel	Electra
707	Ashanti Parks	Baldwin	NY	09/02/2017	2	1199.98	Electra Townie Original 7D EQ - 2016	Comfort Bicycles	Baldwin Bikes	Venita Daniel	Electra
707	Ashanti Parks	Baldwin	NY	09/02/2017	2	899.98	Sun Bicycles Cruz 3 - 2017	Comfort Bicycles	Baldwin Bikes	Venita Daniel	Sun Bicycles
707	Ashanti Parks	Baldwin	NY	09/02/2017	2	3361.98	Surly Straggler 650b - 2016	Cyclocross Bicycles	Baldwin Bikes	Venita Daniel	Surly
708	Shara Pope	Ridgecrest	CA	10/02/2017	1	469.99	Surly Ice Cream Truck Frameset - 2016	Mountain Bikes	Santa Cruz Bikes	Mireya Copeland	Surly
708	Shara Pope	Ridgecrest	CA	10/02/2017	1	5299.99	Trek Remedy 9.8 - 2017	Mountain Bikes	Santa Cruz Bikes	Mireya Copeland	Trek
708	Shara Pope	Ridgecrest	CA	10/02/2017	2	939.98	Trek Session DH 27.5 Carbon Frameset - 2017	Mountain Bikes	Santa Cruz Bikes	Mireya Copeland	Trek
709	Carmelina Sellers	Ithaca	NY	11/02/2017	2	679.98	Electra Townie 7D (20-inch) - Boys' - 2017	Children Bicycles	Baldwin Bikes	Marcelene Boyer	Electra
709	Carmelina Sellers	Ithaca	NY	11/02/2017	2	5399.98	Trek Domane S 6 - 2017	Road Bikes	Baldwin Bikes	Marcelene Boyer	Trek
709	Carmelina Sellers	Ithaca	NY	11/02/2017	1	1499.99	Trek Emonda S 4 - 2017	Road Bikes	Baldwin Bikes	Marcelene Boyer	Trek
710	Danny Kim	South Ozone Park	NY	13/02/2017	2	3119.98	Sun Bicycles ElectroLite - 2017	Electric Bikes	Baldwin Bikes	Marcelene Boyer	Sun Bicycles
710	Danny Kim	South Ozone Park	NY	13/02/2017	1	2499.99	Surly Karate Monkey 27.5+ Frameset - 2017	Mountain Bikes	Baldwin Bikes	Marcelene Boyer	Surly
710	Danny Kim	South Ozone Park	NY	13/02/2017	1	1999.99	Trek Emonda S 5 - 2017	Road Bikes	Baldwin Bikes	Marcelene Boyer	Trek
710	Danny Kim	South Ozone Park	NY	13/02/2017	1	2299.99	Trek Fuel EX 5 27.5 Plus - 2017	Mountain Bikes	Baldwin Bikes	Marcelene Boyer	Trek
710	Danny Kim	South Ozone Park	NY	13/02/2017	2	2999.98	Trek Stache 5 - 2017	Mountain Bikes	Baldwin Bikes	Marcelene Boyer	Trek
711	Dale Rasmussen	Kingston	NY	13/02/2017	2	599.98	"Electra Girl's Hawaii 1 16"" - 2017"	Children Bicycles	Baldwin Bikes	Marcelene Boyer	Electra
711	Dale Rasmussen	Kingston	NY	13/02/2017	2	2641.98	Heller Shagamaw Frame - 2016	Mountain Bikes	Baldwin Bikes	Marcelene Boyer	Heller
711	Dale Rasmussen	Kingston	NY	13/02/2017	2	1239.98	Sun Bicycles Biscayne Tandem 7 - 2017	Cruisers Bicycles	Baldwin Bikes	Marcelene Boyer	Sun Bicycles
712	Marquerite Dawson	Garland	TX	13/02/2017	2	879.98	Electra Cruiser Lux 1 - 2017	Cruisers Bicycles	Rowlett Bikes	Layla Terrell	Electra
712	Marquerite Dawson	Garland	TX	13/02/2017	1	299.99	"Electra Girl's Hawaii 1 16"" - 2017"	Cruisers Bicycles	Rowlett Bikes	Layla Terrell	Electra
712	Marquerite Dawson	Garland	TX	13/02/2017	2	1079.98	Haro SR 1.1 - 2017	Mountain Bikes	Rowlett Bikes	Layla Terrell	Haro
712	Marquerite Dawson	Garland	TX	13/02/2017	1	832.99	Sun Bicycles Spider 3i - 2017	Mountain Bikes	Rowlett Bikes	Layla Terrell	Sun Bicycles
712	Marquerite Dawson	Garland	TX	13/02/2017	2	5799.98	Trek Fuel EX 8 29 - 2016	Mountain Bikes	Rowlett Bikes	Layla Terrell	Trek
713	Michel Blankenship	Forney	TX	13/02/2017	2	699.98	Electra Savannah 3i (20-inch) - Girl's - 2017	Children Bicycles	Rowlett Bikes	Kali Vargas	Electra
713	Michel Blankenship	Forney	TX	13/02/2017	2	419.98	Haro Shredder 20 Girls - 2017	Children Bicycles	Rowlett Bikes	Kali Vargas	Haro
713	Michel Blankenship	Forney	TX	13/02/2017	2	899.98	Sun Bicycles Cruz 3 - Women's - 2017	Comfort Bicycles	Rowlett Bikes	Kali Vargas	Sun Bicycles
713	Michel Blankenship	Forney	TX	13/02/2017	1	749.99	Surly Ogre Frameset - 2017	Road Bikes	Rowlett Bikes	Kali Vargas	Surly
714	Phillis Fowler	Clifton Park	NY	14/02/2017	2	419.98	Haro Shredder 20 - 2017	Children Bicycles	Baldwin Bikes	Venita Daniel	Haro
715	Robby Sykes	Hempstead	NY	15/02/2017	2	9999.98	Trek Powerfly 8 FS Plus - 2017	Electric Bikes	Baldwin Bikes	Marcelene Boyer	Trek
715	Robby Sykes	Hempstead	NY	15/02/2017	1	5999.99	Trek Silque SLR 7 Women's - 2017	Road Bikes	Baldwin Bikes	Marcelene Boyer	Trek
716	Elma Molina	New Rochelle	NY	15/02/2017	2	419.98	Haro Shredder 20 Girls - 2017	Children Bicycles	Baldwin Bikes	Marcelene Boyer	Haro
716	Elma Molina	New Rochelle	NY	15/02/2017	1	402.99	Sun Bicycles Boardwalk (24-inch Wheels) - 2017	Cruisers Bicycles	Baldwin Bikes	Marcelene Boyer	Sun Bicycles
716	Elma Molina	New Rochelle	NY	15/02/2017	2	941.98	Sun Bicycles Drifter 7 - Women's - 2017	Comfort Bicycles	Baldwin Bikes	Marcelene Boyer	Sun Bicycles
716	Elma Molina	New Rochelle	NY	15/02/2017	2	5799.98	Trek Fuel EX 8 29 - 2016	Mountain Bikes	Baldwin Bikes	Marcelene Boyer	Trek
717	Tereasa Bird	Ronkonkoma	NY	15/02/2017	1	209.99	Haro Shredder 20 Girls - 2017	Children Bicycles	Baldwin Bikes	Marcelene Boyer	Haro
717	Tereasa Bird	Ronkonkoma	NY	15/02/2017	2	10999.98	Trek Domane SLR 6 Disc - 2017	Road Bikes	Baldwin Bikes	Marcelene Boyer	Trek
718	Zelma Browning	Astoria	NY	16/02/2017	2	979.98	Electra Townie Original 7D - 2017	Cruisers Bicycles	Baldwin Bikes	Venita Daniel	Electra
718	Zelma Browning	Astoria	NY	16/02/2017	2	419.98	Haro Shredder 20 - 2017	Children Bicycles	Baldwin Bikes	Venita Daniel	Haro
718	Zelma Browning	Astoria	NY	16/02/2017	2	9999.98	Trek Fuel EX 9.8 29 - 2017	Mountain Bikes	Baldwin Bikes	Venita Daniel	Trek
719	Ashely Holmes	Farmingdale	NY	16/02/2017	1	489.99	Electra Townie 3i EQ (20-inch) - Boys' - 2017	Children Bicycles	Baldwin Bikes	Marcelene Boyer	Electra
720	Collin Webster	Howard Beach	NY	16/02/2017	1	470.99	Sun Bicycles Drifter 7 - Women's - 2017	Comfort Bicycles	Baldwin Bikes	Marcelene Boyer	Sun Bicycles
720	Collin Webster	Howard Beach	NY	16/02/2017	1	469.99	Surly Ice Cream Truck Frameset - 2016	Mountain Bikes	Baldwin Bikes	Marcelene Boyer	Surly
721	Donnetta Henson	Webster	NY	16/02/2017	1	489.99	Electra Townie Original 7D - 2017	Comfort Bicycles	Baldwin Bikes	Venita Daniel	Electra
721	Donnetta Henson	Webster	NY	16/02/2017	2	1739.98	Haro SR 1.2 - 2017	Mountain Bikes	Baldwin Bikes	Venita Daniel	Haro
721	Donnetta Henson	Webster	NY	16/02/2017	2	1499.98	Sun Bicycles Brickell Tandem 7 - 2017	Cruisers Bicycles	Baldwin Bikes	Venita Daniel	Sun Bicycles
721	Donnetta Henson	Webster	NY	16/02/2017	1	469.99	Surly Wednesday Frameset - 2017	Mountain Bikes	Baldwin Bikes	Venita Daniel	Surly
722	Angelika Perry	Canandaigua	NY	18/02/2017	2	539.98	Electra Girl's Hawaii 1 (16-inch) - 2015/2016	Children Bicycles	Baldwin Bikes	Venita Daniel	Electra
722	Angelika Perry	Canandaigua	NY	18/02/2017	2	963.98	Sun Bicycles Streamway - 2017	Comfort Bicycles	Baldwin Bikes	Venita Daniel	Sun Bicycles
722	Angelika Perry	Canandaigua	NY	18/02/2017	1	999.99	Surly Wednesday Frameset - 2016	Mountain Bikes	Baldwin Bikes	Venita Daniel	Surly
723	Kathyrn Bush	Bronx	NY	19/02/2017	2	1099.98	Electra Townie Original 21D - 2016	Comfort Bicycles	Baldwin Bikes	Marcelene Boyer	Electra
723	Kathyrn Bush	Bronx	NY	19/02/2017	1	599.99	Electra Townie Original 7D EQ - 2016	Cruisers Bicycles	Baldwin Bikes	Marcelene Boyer	Electra
723	Kathyrn Bush	Bronx	NY	19/02/2017	1	449.99	Sun Bicycles Cruz 3 - Women's - 2017	Comfort Bicycles	Baldwin Bikes	Marcelene Boyer	Sun Bicycles
